date,option_name,option_type,bid,ask,mid,expiration,strike,underlying,moneyness,implied_volatility,delta
2026-01-16,P_20260125_0950,put,1.7197300634241066,1.7544720849074218,1.7371010741657642,2026-01-25,950.0,1030.4657775916776,0.9219131975641774,0.2954928944676214,-0.06724120151853796
2026-01-16,C_20260125_0970,call,63.78324129055787,65.07179161966005,64.42751645510896,2026-01-25,970.0,1030.4657775916776,0.9413218964602654,0.2806953199585277,0.8809870698163615
2026-01-16,P_20260125_0970,put,3.2364378195416137,3.3018204017545756,3.2691291106480946,2026-01-25,970.0,1030.4657775916776,0.9413218964602654,0.2806953199585277,-0.11901293018363845
2026-01-16,C_20260125_0990,call,46.798861503521614,47.74429304904731,47.27157727628446,2026-01-25,990.0,1030.4657775916776,0.9607305953563533,0.2681447916817238,0.7967282120806057
2026-01-16,P_20260125_0990,put,6.037920225180368,6.159898411547648,6.098909318364008,2026-01-25,990.0,1030.4657775916776,0.9607305953563533,0.2681447916817238,-0.20327178791939426
2026-01-16,C_20260125_1010,call,31.931525214907204,32.576606532380076,32.25406587364364,2026-01-25,1010.0,1030.4657775916776,0.9801392942524413,0.2587291822471971,0.6734042848203274
2026-01-16,P_20260125_1010,put,10.956446129241046,11.177788475286318,11.067117302263682,2026-01-25,1010.0,1030.4657775916776,0.9801392942524413,0.2587291822471971,-0.32659571517967256
2026-01-16,C_20260125_1030,call,20.060273469107667,20.46553151898863,20.26290249404815,2026-01-25,1030.0,1030.4657775916776,0.9995479931485293,0.25318330585643095,0.5192618581950829
2026-01-16,P_20260125_1030,put,18.87105657611671,19.25229004230089,19.0616733092088,2026-01-25,1030.0,1030.4657775916776,0.9995479931485293,0.25318330585643095,-0.48073814180491714
2026-01-16,C_20260125_1050,call,11.632162466956032,11.86715564810666,11.749659057531346,2026-01-25,1050.0,1030.4657775916776,1.0189566920446171,0.2517716574605046,0.36096428115694024
2026-01-16,P_20260125_1050,put,30.228807766640113,30.83949075182476,30.534149259232436,2026-01-25,1050.0,1030.4657775916776,1.0189566920446171,0.2517716574605046,-0.6390357188430598
2026-01-16,C_20260125_1070,call,6.3341037006966765,6.462065391619841,6.398084546158259,2026-01-25,1070.0,1030.4657775916776,1.0383653909407051,0.25415537666724297,0.22815482940856768
2026-01-16,P_20260125_1070,put,44.71661119305596,45.619977075743954,45.16829413439996,2026-01-25,1070.0,1030.4657775916776,1.0383653909407051,0.25415537666724297,-0.7718451705914323
2026-01-16,C_20260125_1090,call,3.322438079804748,3.389558041012925,3.3559980604088366,2026-01-25,1090.0,1030.4657775916776,1.057774089836793,0.25956825960353747,0.1343814808422737
2026-01-16,P_20260125_1090,put,61.49080776483932,62.73304630554314,62.11192703519123,2026-01-25,1090.0,1030.4657775916776,1.057774089836793,0.25956825960353747,-0.8656185191577264
2026-01-16,C_20260125_1115,call,1.4583370092238008,1.4877983629454936,1.4730676860846472,2026-01-25,1115.0,1030.4657775916776,1.082034963456903,0.2692626766725143,0.06552956134955876
2026-01-16,P_20260125_1115,put,84.35903443510229,86.06325735298314,85.21114589404272,2026-01-25,1115.0,1030.4657775916776,1.082034963456903,0.2692626766725143,-0.9344704386504412
2026-01-16,C_20260125_1135,call,0.7592919045863614,0.7746311349820455,0.7669615197842035,2026-01-25,1135.0,1030.4657775916776,1.101443662352991,0.2784530354040292,0.03622829441381892
2026-01-16,P_20260125_1135,put,103.44585152313998,105.53566670542564,104.49075911428281,2026-01-25,1135.0,1030.4657775916776,1.101443662352991,0.2784530354040292,-0.9637717055861811
2026-01-16,C_20260126_0925,call,105.93789885276469,108.07805842554781,107.00797863915625,2026-01-26,925.0,1030.4657775916776,0.8976523239440676,0.3011456826337072,0.9673410278215466
2026-01-16,P_20260126_0925,put,0.8002816534646857,0.8164489595952855,0.8083653065299856,2026-01-26,925.0,1030.4657775916776,0.8976523239440676,0.3011456826337072,-0.03265897217845337
2026-01-16,C_20260126_0950,call,82.16067082478142,83.82048235659519,82.9905765906883,2026-01-26,950.0,1030.4657775916776,0.9219131975641774,0.28180812541538475,0.9319549728382788
2026-01-16,P_20260126_0950,put,1.7534185610612407,1.788841158254397,1.7711298596578189,2026-01-26,950.0,1030.4657775916776,0.9219131975641774,0.28180812541538475,-0.06804502716172123
2026-01-16,C_20260126_0970,call,63.912216937966015,65.20337283570271,64.55779488683436,2026-01-26,970.0,1030.4657775916776,0.9413218964602654,0.26783906069789737,0.8799847451531121
2026-01-16,P_20260126_0970,put,3.2892566227100164,3.355706251451633,3.3224814370808247,2026-01-26,970.0,1030.4657775916776,0.9413218964602654,0.26783906069789737,-0.12001525484688791
2026-01-16,C_20260126_0990,call,46.95216600203109,47.900694608132724,47.42643030508191,2026-01-26,990.0,1030.4657775916776,0.9607305953563533,0.25599332393974006,0.7957825757344169
2026-01-16,P_20260126_0990,put,6.113497635239064,6.237002637971166,6.175250136605115,2026-01-26,990.0,1030.4657775916776,0.9607305953563533,0.25599332393974006,-0.2042174242655831
2026-01-16,C_20260126_1010,call,32.104659126930656,32.753238099191876,32.428948613061266,2026-01-26,1010.0,1030.4657775916776,0.9801392942524413,0.24710496128348966,0.6730200608580592
2026-01-16,P_20260126_1010,put,11.050282708602573,11.273520743119796,11.161901725861185,2026-01-26,1010.0,1030.4657775916776,0.9801392942524413,0.24710496128348966,-0.3269799391419408
2026-01-16,C_20260126_1030,call,20.236216252174547,20.645028701713425,20.440622476943986,2026-01-26,1030.0,1030.4657775916776,0.9995479931485293,0.24186378423349494,0.5199174305164893
2026-01-16,P_20260126_1030,put,18.966131782310608,19.349285959731024,19.157708871020816,2026-01-26,1030.0,1030.4657775916776,0.9995479931485293,0.24186378423349494,-0.4800825694835107
2026-01-16,C_20260126_1050,call,11.7874504229905,12.025580734566066,11.906515578778283,2026-01-26,1050.0,1030.4657775916776,1.0189566920446171,0.24051813858853888,0.36263316917223004
2026-01-16,P_20260126_1050,put,30.301657901590534,30.913812606673172,30.607735254131853,2026-01-26,1050.0,1030.4657775916776,1.0189566920446171,0.24051813858853888,-0.63736683082777
2026-01-16,C_20260126_1070,call,6.452985835883305,6.583349186103169,6.518167510993237,2026-01-26,1070.0,1030.4657775916776,1.0383653909407051,0.2427501074293486,0.23027332704209558
2026-01-16,P_20260126_1070,put,44.751485262947426,45.6555556722999,45.20352046762366,2026-01-26,1070.0,1030.4657775916776,1.0383653909407051,0.2427501074293486,-0.7697266729579044
2026-01-16,C_20260126_1090,call,3.403506424677069,3.4722641302261006,3.437885277451585,2026-01-26,1090.0,1030.4657775916776,1.057774089836793,0.2478401212711689,0.13634515694301547
2026-01-16,P_20260126_1090,put,61.486297800205165,62.728445230512335,62.10737151535875,2026-01-26,1090.0,1030.4657775916776,1.057774089836793,0.2478401212711689,-0.8636548430569846
2026-01-16,C_20260126_1115,call,1.5034463342816407,1.5338189874994514,1.518632660890546,2026-01-26,1115.0,1030.4657775916776,1.082034963456903,0.2569699035463417,0.0669206047248906
2026-01-16,P_20260126_1115,put,84.31660264538978,86.01996835539767,85.16828550039372,2026-01-26,1115.0,1030.4657775916776,1.082034963456903,0.2569699035463417,-0.9330793952751094
2026-01-16,C_20260126_1135,call,0.7861839724662072,0.802066476960474,0.7941252247133406,2026-01-26,1135.0,1030.4657775916776,1.101443662352991,0.26563283350568384,0.03717019676061012
2026-01-16,P_20260126_1135,put,103.38363223203845,105.47219045894832,104.42791134549338,2026-01-26,1135.0,1030.4657775916776,1.101443662352991,0.26563283350568384,-0.9628298032393898
2026-01-17,C_20260118_0925,call,102.38955317095905,104.45802899259458,103.42379108177681,2026-01-18,925.0,1027.645461399086,0.9001158811528838,0.9052908593783876,0.9696154502598182
2026-01-17,P_20260118_0925,put,0.6978706984295348,0.7119690963776061,0.7049198974035704,2026-01-18,925.0,1027.645461399086,0.9001158811528838,0.9052908593783876,-0.030384549740181788
2026-01-17,C_20260118_0945,call,83.2330412350081,84.91451681551331,84.0737790252607,2026-01-18,945.0,1027.645461399086,0.919577846150784,0.8540498112026227,0.9437151252290483
2026-01-17,P_20260118_0945,put,1.3397873962638829,1.3668538083096178,1.3533206022867503,2026-01-18,945.0,1027.645461399086,0.919577846150784,0.8540498112026227,-0.056284874770951676
2026-01-17,C_20260118_0965,call,64.68910621607927,65.99595684670714,65.3425315313932,2026-01-18,965.0,1027.645461399086,0.9390398111486842,0.8069871590303194,0.8969306125178864
2026-01-17,P_20260118_0965,put,2.594281011120085,2.6466907285164503,2.6204858698182676,2026-01-18,965.0,1027.645461399086,0.9390398111486842,0.8069871590303194,-0.10306938748211358
2026-01-17,C_20260118_0985,call,47.31172775058846,48.26752023039833,47.789623990493396,2026-01-18,985.0,1027.645461399086,0.9585017761465844,0.7665890985416922,0.8168624806417341
2026-01-17,P_20260118_0985,put,5.0153311794143915,5.116651001220743,5.065991090317567,2026-01-18,985.0,1027.645461399086,0.9585017761465844,0.7665890985416922,-0.18313751935826594
2026-01-17,C_20260118_1005,call,31.974599481296654,32.62055098596932,32.29757523363298,2026-01-18,1005.0,1027.645461399086,0.9779637411444845,0.7357673096689498,0.6934472952104428
2026-01-17,P_20260118_1005,put,9.476631543907995,9.668078645805128,9.572355094856562,2026-01-18,1005.0,1027.645461399086,0.9779637411444845,0.7357673096689498,-0.3065527047895572
2026-01-17,C_20260118_1030,call,17.182596381725464,17.52971954095224,17.35615796133885,2026-01-18,1030.0,1027.645461399086,1.0022911973918598,0.71445980474615,0.489396217416031
2026-01-17,P_20260118_1030,put,19.432664236568073,19.825243312054297,19.628953774311185,2026-01-18,1030.0,1027.645461399086,1.0022911973918598,0.71445980474615,-0.510603782583969
2026-01-17,C_20260118_1050,call,9.443128754118861,9.63389903197985,9.538513893049355,2026-01-18,1050.0,1027.645461399086,1.02175316238976,0.7122114591869901,0.3243901791426088
2026-01-17,P_20260118_1050,put,31.4916252427468,32.12781969209522,31.80972246742101,2026-01-18,1050.0,1027.645461399086,1.02175316238976,0.7122114591869901,-0.6756098208573912
2026-01-17,C_20260118_1070,call,4.857173489840565,4.955298206807041,4.906235848323803,2026-01-18,1070.0,1027.645461399086,1.0412151273876602,0.7217557665423099,0.1938389776619524
2026-01-17,P_20260118_1070,put,46.7040986122538,47.6476157559357,47.17585718409475,2026-01-18,1070.0,1027.645461399086,1.0412151273876602,0.7217557665423099,-0.8061610223380475
2026-01-17,C_20260118_1090,call,2.414437346776609,2.463213858832702,2.4388256028046555,2026-01-18,1090.0,1027.645461399086,1.0606770923855604,0.7404519200317621,0.10787833902426752
2026-01-17,P_20260118_1090,put,64.05979110297501,65.3539282969745,64.70685969997476,2026-01-18,1090.0,1027.645461399086,1.0606770923855604,0.7404519200317621,-0.8921216609757325
2026-01-17,C_20260118_1110,call,1.1927739343549812,1.2168703774732639,1.2048221559141226,2026-01-18,1110.0,1027.645461399086,1.0801390573834606,0.7654484251003852,0.05785974980819134
2026-01-17,P_20260118_1110,put,82.63655632433843,84.30598170462808,83.47126901448325,2026-01-18,1110.0,1027.645461399086,1.0801390573834606,0.7654484251003852,-0.9421402501918087
2026-01-17,C_20260118_1130,call,0.5963235309097713,0.6083704709281504,0.6023470009189609,2026-01-18,1130.0,1027.645461399086,1.0996010223813608,0.7943518232112101,0.030683295141392435
2026-01-17,P_20260118_1130,put,101.83853455467839,103.89587868709613,102.86720662088726,2026-01-18,1130.0,1027.645461399086,1.0996010223813608,0.7943518232112101,-0.9693167048586075
2026-01-17,C_20260119_0925,call,102.48011372188193,104.55041904959671,103.51526638573932,2026-01-19,925.0,1027.645461399086,0.9001158811528838,0.6433901049621003,0.9690746905814056
2026-01-17,P_20260119_0925,put,0.7157613296005992,0.7302211544410154,0.7229912420208073,2026-01-19,925.0,1027.645461399086,0.9001158811528838,0.6433901049621003,-0.030925309418594393
2026-01-17,C_20260119_0945,call,83.33805202566766,85.0216490362872,84.17985053097743,2026-01-19,945.0,1027.645461399086,0.919577846150784,0.6073377496573169,0.9428949902235757
2026-01-17,P_20260119_0945,put,1.37055702566334,1.3982450463838114,1.3844010360235757,2026-01-19,945.0,1027.645461399086,0.919577846150784,0.6073377496573169,-0.0571050097764243
2026-01-17,C_20260119_0965,call,64.81532256998302,66.12472302594229,65.47002279796266,2026-01-19,965.0,1027.645461399086,0.9390398111486842,0.5742392923451298,0.8958351607453816
2026-01-17,P_20260119_0965,put,2.644684962255776,2.698112941291247,2.6713989517735115,2026-01-19,965.0,1027.645461399086,0.9390398111486842,0.5742392923451298,-0.10416483925461839
2026-01-17,C_20260119_0985,call,47.464839667227736,48.42372531707072,47.94428249214923,2026-01-19,985.0,1027.645461399086,0.9585017761465844,0.5458366565773904,0.8157241517380958
2026-01-17,P_20260119_0985,put,5.091059451777576,5.193909137672072,5.142484294724824,2026-01-19,985.0,1027.645461399086,0.9585017761465844,0.5458366565773904,-0.18427584826190424
2026-01-17,C_20260119_1005,call,32.15218220606765,32.801721240533666,32.47695172330066,2026-01-19,1005.0,1027.645461399086,0.9779637411444845,0.5241664686561089,0.6928443147090702
2026-01-17,P_20260119_1005,put,9.575259382894613,9.768698966387435,9.671979174641024,2026-01-19,1005.0,1027.645461399086,0.9779637411444845,0.5241664686561089,-0.30715568529092985
2026-01-17,C_20260119_1030,call,17.364229760610094,17.715022281026457,17.539626020818275,2026-01-19,1030.0,1027.645461399086,1.0022911973918598,0.5091680157493551,0.4903170905053003
2026-01-17,P_20260119_1030,put,19.533378677783265,19.927992388445556,19.73068553311441,2026-01-19,1030.0,1027.645461399086,1.0022911973918598,0.5091680157493551,-0.5096829094946997
2026-01-17,C_20260119_1050,call,9.597373526953705,9.791259860831557,9.694316693892631,2026-01-19,1050.0,1027.645461399086,1.02175316238976,0.5075536693236692,0.3264227576030563
2026-01-17,P_20260119_1050,put,31.563379836403914,32.20102387350298,31.88220185495345,2026-01-19,1050.0,1027.645461399086,1.02175316238976,0.5075536693236692,-0.6735772423969437
2026-01-17,C_20260119_1070,call,4.969002909477617,5.069386806638781,5.019194858058199,2026-01-19,1070.0,1027.645461399086,1.0412151273876602,0.5142188099604393,0.19619922489968233
2026-01-17,P_20260119_1070,put,46.731866611205035,47.67594472456271,47.20390566788387,2026-01-19,1070.0,1027.645461399086,1.0412151273876602,0.5142188099604393,-0.8038007751003177
2026-01-17,C_20260119_1090,call,2.4862816656749436,2.5365095781128213,2.5113956218938824,2026-01-19,1090.0,1027.645461399086,1.0606770923855604,0.5273169482295452,0.10989377571922776
2026-01-17,P_20260119_1090,put,64.04600275967934,65.33986140128903,64.69293208048418,2026-01-19,1090.0,1027.645461399086,1.0606770923855604,0.5273169482295452,-0.8901062242807722
2026-01-17,C_20260119_1110,call,1.235533110517702,1.2604933753766454,1.2480132429471738,2026-01-19,1110.0,1027.645461399086,1.0801390573834606,0.5448519580040935,0.05930264977644081
2026-01-17,P_20260119_1110,put,82.59211159679921,84.26063910380526,83.42637535030224,2026-01-19,1110.0,1027.645461399086,1.0801390573834606,0.5448519580040935,-0.9406973502235592
2026-01-17,C_20260119_1130,call,0.6207663738239434,0.6333071086486696,0.6270367412363065,2026-01-19,1130.0,1027.645461399086,1.0996010223813608,0.5651458135871006,0.03161811934345617
2026-01-17,P_20260119_1130,put,101.7742022523824,103.8302467423295,102.80222449735595,2026-01-19,1130.0,1027.645461399086,1.0996010223813608,0.5651458135871006,-0.9683818806565438
2026-01-17,C_20260120_0925,call,102.57081693535301,104.64295465121873,103.60688579328587,2026-01-20,925.0,1027.645461399086,0.9001158811528838,0.5279683930260177,0.9685348732328132
2026-01-17,P_20260120_0925,put,0.7338003905450039,0.7486246408590445,0.7412125157020242,2026-01-20,925.0,1027.645461399086,0.9001158811528838,0.5279683930260177,-0.031465126767186824
2026-01-17,C_20260120_0945,call,83.44318924571061,85.12891024057345,84.28604974314203,2026-01-20,945.0,1027.645461399086,0.919577846150784,0.4986767928363978,0.9420805964498066
2026-01-17,P_20260120_0945,put,1.4014589763682592,1.4297712789211532,1.4156151276447062,2026-01-20,945.0,1027.645461399086,0.919577846150784,0.4986767928363978,-0.05791940355019343
2026-01-17,C_20260120_0965,call,64.94151922371067,66.25346910701795,65.59749416536431,2026-01-20,965.0,1027.645461399086,0.9390398111486842,0.47179620487013024,0.894754036463747
2026-01-17,P_20260120_0965,put,2.6950752298339093,2.749521194072978,2.7222982119534436,2026-01-20,965.0,1027.645461399086,0.9390398111486842,0.47179620487013024,-0.10524596353625304
2026-01-17,C_20260120_0985,call,47.61757063913706,48.57954176316002,48.09855620114854,2026-01-20,985.0,1027.645461399086,0.9585017761465844,0.4487360114837032,0.8146084102072949
2026-01-17,P_20260120_0985,put,5.166412920725911,5.270784898922393,5.218598909824152,2026-01-20,985.0,1027.645461399086,0.9585017761465844,0.4487360114837032,-0.1853915897927051
2026-01-17,C_20260120_1005,call,32.32889529268541,32.98200428849723,32.65544979059132,2026-01-20,1005.0,1027.645461399086,0.9779637411444845,0.4311413953606011,0.6922593255179987
2026-01-17,P_20260120_1005,put,9.673023849740044,9.868438472967117,9.77073116135358,2026-01-20,1005.0,1027.645461399086,0.9779637411444845,0.4311413953606011,-0.30774067448200126
